DATE,거래단위,평균가격(원),총거래물량(kg),총거래금액(원),시장명,법인명,품목명,품종명,산지명,산지시군명,등급명
2022-08,10kg상자,42000,70.0,294000,광주,광주중앙청과,오이,가시오이,충남,부여군,특
2022-08,10kg파렛트,9000,70.0,63000,광주,광주중앙청과,오이,가시오이,전북,남원시,특
2022-08,10kg상자,9000,50.0,45000,광주,광주중앙청과,오이,가시오이,전남,나주시,특
2022-08,10kg상자,7000,50.0,35000,광주,광주원협(공),오이,가시오이,전북,장수군,등외
2022-08,11kg상자,21000,11.0,21000,광주,광주중앙청과,오이,가시오이,전북,장수군,특
2022-08,9kg파렛트,10000,9.0,10000,광주,광주청과,오이,가시오이,전북,장수군,특
2022-08,8kg상자,23300,8.0,23300,광주,광주청과,오이,가시오이,전남,장흥군,특
2022-08,8kg상자,15000,8.0,15000,광주,광주중앙청과,오이,가시오이,전북,장수군,특
2022-08,7kg상자,8000,7.0,8000,광주,광주원협(공),오이,가시오이,전북,장수군,5등
2022-07,10kg상자,33347.54358161648,12620.0,42084600,광주,광주중앙청과,오이,가시오이,전북,정읍시,특
2022-07,10kg상자,27088.66279069768,10320.0,27955500,광주,광주중앙청과,오이,가시오이,광주,광산구,특
2022-07,10kg상자,28064.69907407407,8640.0,24247900,광주,광주중앙청과,오이,가시오이,전남,구례군,특
2022-07,10kg상자,34338.43594009984,6010.0,20637400,광주,광주청과,오이,가시오이,전북,장수군,특
2022-07,10kg상자,26234.73154362416,5960.0,15635900,광주,광주중앙청과,오이,가시오이,전북,장수군,특
2022-07,10kg상자,24311.75059952038,4170.0,10138000,광주,광주중앙청과,오이,가시오이,전북,장수군,.
2022-07,10kg상자,13307.93650793651,3780.0,5030400,광주,광주중앙청과,오이,가시오이,전북,장수군,상
2022-07,10kg상자,22494.78827361564,3070.0,6905900,광주,광주원협(공),오이,가시오이,전북,장수군,특
2022-07,10kg상자,13692.89340101523,1970.0,2697500,광주,광주중앙청과,오이,가시오이,광주,광산구,상
2022-07,10kg상자,18145.45454545454,1650.0,2994000,광주,광주중앙청과,오이,가시오이,전북,정읍시,상
2022-07,10kg상자,18851.26050420168,1190.0,2243300,광주,광주청과,오이,가시오이,전북,장수군,상
2022-07,10kg상자,18046.83544303797,790.0,1425700,광주,광주원협(공),오이,가시오이,전라북도,장수군,상
2022-07,10kg상자,16867.10526315789,760.0,1281900,광주,광주원협(공),오이,가시오이,전북,장수군,상
2022-07,10kg상자,17913.88888888889,720.0,1289800,광주,광주중앙청과,오이,가시오이,전남,나주시,특
2022-07,10kg상자,27057.14285714286,700.0,1894000,광주,광주원협(공),오이,가시오이,전라북도,장수군,특
2022-07,10kg상자,23637.09677419355,620.0,1465500,광주,광주청과,오이,가시오이,전남,장흥군,특
2022-07,10kg상자,24549.01960784314,510.0,1252000,광주,광주중앙청과,오이,가시오이,전남,함평군,특
2022-07,10kg상자,14197.67441860465,430.0,610500,광주,광주중앙청과,오이,가시오이,전남,구례군,상
2022-07,10kg파렛트,22151.21951219512,410.0,908200,광주,광주청과,오이,가시오이,강원,강릉시,특
2022-07,10kg상자,22154.54545454546,330.0,731100,광주,광주청과,오이,가시오이,전북,남원시,특
2022-07,10kg파렛트,30334.375,320.0,970700,광주,광주청과,오이,가시오이,전북,장수군,특
2022-07,10kg상자,10418.75,320.0,333400,광주,광주중앙청과,오이,가시오이,전북,정읍시,보통
2022-07,10kg상자,17290.47619047619,210.0,363100,광주,광주원협(공),오이,가시오이,전라북도,장수군,등외
2022-07,10kg상자,8609.52380952381,210.0,180800,광주,광주중앙청과,오이,가시오이,광주,광산구,보통
2022-07,10kg상자,20066.66666666667,180.0,361200,광주,광주청과,오이,가시오이,전북,장수군,보통
2022-07,10kg파렛트,17485.71428571429,140.0,244800,광주,광주청과,오이,가시오이,전북,장수군,상
2022-07,10kg상자,53200,120.0,638400,광주,광주중앙청과,오이,가시오이,전남,구례군,.
2022-07,10kg상자,8841.666666666666,120.0,106100,광주,광주원협(공),오이,가시오이,전라북도,장수군,5등
2022-07,10kg파렛트,13318.18181818182,110.0,146500,광주,광주청과,오이,가시오이,강원,강릉시,상
2022-07,10kg상자,25266.66666666667,90.0,227400,광주,광주중앙청과,오이,가시오이,전북,순창군,특
2022-07,10kg상자,21000,90.0,189000,광주,광주청과,오이,가시오이,전남,장흥군,상
2022-07,10kg상자,17777.77777777778,90.0,160000,광주,광주원협(공),오이,가시오이,전라북도,장수군,보통
2022-07,10kg상자,15877.77777777778,90.0,142900,광주,광주중앙청과,오이,가시오이,전북,장수군,4등
2022-07,10kg상자,7311.111111111111,90.0,65800,광주,광주중앙청과,오이,가시오이,전남,함평군,보통
2022-07,10kg파렛트,14628.57142857143,70.0,102400,광주,광주청과,오이,가시오이,전북,장수군,보통
2022-07,10kg상자,12371.42857142857,70.0,86600,광주,광주중앙청과,오이,가시오이,전남,함평군,상
2022-07,10kg상자,10785.71428571429,70.0,75500,광주,광주원협(공),오이,가시오이,전북,장수군,5등
2022-07,10kg상자,21650,60.0,129900,광주,광주중앙청과,오이,가시오이,전북,정읍시,.
2022-07,10kg상자,8866.666666666666,60.0,53200,광주,광주중앙청과,오이,가시오이,전남,나주시,상
2022-07,10kg상자,8333.333333333334,60.0,50000,광주,광주중앙청과,오이,가시오이,전북,장수군,보통
2022-07,10kg상자,17550,40.0,70200,광주,광주청과,오이,가시오이,전북,남원시,상
2022-07,10kg상자,17000,30.0,51000,광주,광주청과,오이,가시오이,전남,장흥군,보통
2022-07,10kg상자,12000,20.0,24000,광주,광주원협(공),오이,가시오이,전북,장수군,보통
2022-07,20kg상자,2000,20.0,2000,광주,광주중앙청과,오이,가시오이,전남,구례군,.
2022-07,8kg상자,6950,16.0,13900,광주,광주원협(공),오이,가시오이,전북,장수군,5등
2022-07,5kg상자,15600,10.0,31200,광주,광주원협(공),오이,가시오이,전북,장수군,5등
2022-07,10kg상자,12000,10.0,12000,광주,광주중앙청과,오이,가시오이,전북,순창군,상
2022-07,9kg상자,14400,9.0,14400,광주,광주원협(공),오이,가시오이,전북,장수군,상
2022-07,9kg상자,8500,9.0,8500,광주,광주원협(공),오이,가시오이,전북,장수군,5등
2022-07,8kg상자,14600,8.0,14600,광주,광주중앙청과,오이,가시오이,전북,장수군,상
2022-07,7kg상자,4500,7.0,4500,광주,광주원협(공),오이,가시오이,전북,장수군,5등
2022-07,5kg상자,8000,5.0,8000,광주,광주원협(공),오이,가시오이,전북,장수군,상
2022-06,10kg상자,20820.63142437592,13620.0,28357700,광주,광주중앙청과,오이,가시오이,전남,구례군,특
2022-06,10kg상자,12729.37743190661,10280.0,13085800,광주,광주중앙청과,오이,가시오이,광주,광산구,특
2022-06,10kg상자,14832.19512195122,4100.0,6081200,광주,광주중앙청과,오이,가시오이,전북,정읍시,특
2022-06,10kg상자,18371.6049382716,1620.0,2976200,광주,광주청과,오이,가시오이,전북,장수군,특
2022-06,10kg상자,6590.066225165563,1510.0,995100,광주,광주중앙청과,오이,가시오이,광주,광산구,상
2022-06,10kg상자,11880.67226890756,1190.0,1413800,광주,광주중앙청과,오이,가시오이,전남,구례군,상
2022-06,10kg상자,9431.25,800.0,754500,광주,광주중앙청과,오이,가시오이,전북,장수군,특
2022-06,10kg상자,8589.830508474577,590.0,506800,광주,광주중앙청과,오이,가시오이,전북,정읍시,상
2022-06,10kg상자,5550,420.0,233100,광주,광주중앙청과,오이,가시오이,전북,정읍시,보통
2022-06,10kg상자,11595,400.0,463800,광주,광주원협(공),오이,가시오이,전북,장수군,특
2022-06,10kg상자,14969.23076923077,260.0,389200,광주,광주중앙청과,오이,가시오이,전남,함평군,특
2022-06,10kg상자,7653.846153846154,260.0,199000,광주,광주원협(공),오이,가시오이,전북,장수군,상
2022-06,10kg상자,11557.14285714286,210.0,242700,광주,광주청과,오이,가시오이,전북,남원시,특
2022-06,10kg상자,8895.238095238095,210.0,186800,광주,광주중앙청과,오이,가시오이,전북,장수군,.
2022-06,10kg파렛트,11600,190.0,220400,광주,광주중앙청과,오이,가시오이,광주,광산구,특
2022-06,10kg상자,6000,170.0,102000,광주,광주중앙청과,오이,가시오이,전북,장수군,상
2022-06,10kg상자,13800,120.0,165600,광주,광주청과,오이,가시오이,전남,장흥군,특
2022-06,10kg상자,9400,100.0,94000,광주,광주청과,오이,가시오이,전북,장수군,상
2022-06,10kg상자,3750,40.0,15000,광주,광주중앙청과,오이,가시오이,광주,광산구,보통
2022-06,10kg상자,10000,30.0,30000,광주,광주중앙청과,오이,가시오이,전북,정읍시,.
2022-06,10kg상자,8800,30.0,26400,광주,광주청과,오이,가시오이,전북,장수군,보통
2022-06,10kg상자,4000,20.0,8000,광주,광주원협(공),오이,가시오이,전북,장수군,보통
2022-06,10kg상자,2000,10.0,2000,광주,광주청과,오이,가시오이,전북,남원시,상
2022-06,10kg상자,1000,10.0,1000,광주,광주청과,오이,가시오이,전북,남원시,보통
2022-05,10kg상자,13199.40872135994,13530.0,17858800,광주,광주중앙청과,오이,가시오이,전북,정읍시,특
2022-05,10kg상자,10188.41251448436,8630.0,8792600,광주,광주중앙청과,오이,가시오이,광주,광산구,특
2022-05,10kg상자,16919.57040572793,4190.0,7089300,광주,광주중앙청과,오이,가시오이,전남,함평군,특
2022-05,10kg상자,8462.780269058296,2230.0,1887200,광주,광주중앙청과,오이,가시오이,전북,정읍시,상
2022-05,10kg상자,12318.779342723,2130.0,2623900,광주,광주중앙청과,오이,가시오이,전남,구례군,특
2022-05,10kg상자,4728.070175438596,1140.0,539000,광주,광주중앙청과,오이,가시오이,전북,정읍시,보통
2022-05,10kg상자,4881.35593220339,590.0,288000,광주,광주중앙청과,오이,가시오이,광주,광산구,상
2022-05,10kg상자,5612,250.0,140300,광주,광주중앙청과,오이,가시오이,전남,구례군,상
2022-05,10kg상자,11225,240.0,269400,광주,광주중앙청과,오이,가시오이,전남,함평군,상
2022-05,10kg상자,4125,80.0,33000,광주,광주중앙청과,오이,가시오이,광주,광산구,보통
2022-05,10kg상자,5333.333333333333,60.0,32000,광주,광주중앙청과,오이,가시오이,전남,함평군,보통
2022-04,10kg상자,17861.92513368984,9350.0,16700900,광주,광주중앙청과,오이,가시오이,전북,정읍시,특
2022-04,10kg상자,15547.62532981531,7580.0,11785100,광주,광주중앙청과,오이,가시오이,광주,광산구,특
2022-04,10kg상자,23584.79166666667,4800.0,11320700,광주,광주중앙청과,오이,가시오이,전남,함평군,특
2022-04,10kg상자,19738.07692307692,2600.0,5131900,광주,광주중앙청과,오이,가시오이,전남,구례군,특
2022-04,10kg상자,11900.48076923077,2080.0,2475300,광주,광주중앙청과,오이,가시오이,전북,정읍시,상
2022-04,10kg상자,8384.21052631579,1140.0,955800,광주,광주중앙청과,오이,가시오이,광주,광산구,상
2022-04,10kg상자,7985.106382978724,470.0,375300,광주,광주중앙청과,오이,가시오이,전북,정읍시,보통
2022-04,10kg상자,11555.55555555555,450.0,520000,광주,광주중앙청과,오이,가시오이,경남,진주시,특
2022-04,10kg상자,13726.19047619048,420.0,576500,광주,광주중앙청과,오이,가시오이,전남,함평군,상
2022-04,10kg상자,27100,310.0,840100,광주,광주중앙청과,오이,가시오이,전남,나주시,특
2022-04,10kg상자,5367.857142857143,280.0,150300,광주,광주중앙청과,오이,가시오이,광주,광산구,보통
2022-04,10kg상자,13460,250.0,336500,광주,광주중앙청과,오이,가시오이,전남,구례군,상
2022-04,10kg상자,7660,150.0,114900,광주,광주중앙청과,오이,가시오이,전남,함평군,보통
2022-04,10kg상자,17500,20.0,35000,광주,광주중앙청과,오이,가시오이,전남,나주시,상
2022-04,10kg상자,7000,10.0,7000,광주,광주중앙청과,오이,가시오이,전남,나주시,보통
2022-03,10kg상자,26761.06557377049,4880.0,13059400,광주,광주중앙청과,오이,가시오이,광주,광산구,특
2022-03,10kg상자,13259.18367346939,490.0,649700,광주,광주중앙청과,오이,가시오이,광주,광산구,상
2022-03,10kg상자,37550,280.0,1051400,광주,광주중앙청과,오이,가시오이,전북,정읍시,특
2022-03,10kg상자,8241.666666666666,240.0,197800,광주,광주중앙청과,오이,가시오이,광주,광산구,보통
2022-03,10kg상자,16691.30434782609,230.0,383900,광주,광주중앙청과,오이,가시오이,경남,진주시,특
2022-03,10kg상자,39000,20.0,78000,광주,광주중앙청과,오이,가시오이,전남,함평군,특
2022-03,10kg상자,35000,20.0,70000,광주,광주중앙청과,오이,가시오이,전북,정읍시,상
2022-03,10kg상자,16600,10.0,16600,광주,광주중앙청과,오이,가시오이,광주,광산구,.
2022-02,10kg상자,21071.9806763285,2070.0,4361900,광주,광주중앙청과,오이,가시오이,광주,광산구,특
2022-02,10kg상자,12186.84210526316,380.0,463100,광주,광주중앙청과,오이,가시오이,광주,광산구,상
2022-02,10kg상자,6760,150.0,101400,광주,광주중앙청과,오이,가시오이,광주,광산구,보통
2022-01,10kg상자,27032.20338983051,590.0,1594900,광주,광주중앙청과,오이,가시오이,광주,광산구,특
2022-01,10kg상자,32681.81818181818,330.0,1078500,광주,광주중앙청과,오이,가시오이,전남,함평군,특
2022-01,10kg상자,21047.61904761905,210.0,442000,광주,광주중앙청과,오이,가시오이,전남,함평군,보통
2022-01,10kg상자,24900,150.0,373500,광주,광주중앙청과,오이,가시오이,전남,장흥군,특
2022-01,10kg상자,19222.22222222222,90.0,173000,광주,광주중앙청과,오이,가시오이,광주,광산구,상
2022-01,10kg상자,23725,80.0,189800,광주,광주중앙청과,오이,가시오이,전남,함평군,상
2022-01,10kg상자,16750,40.0,67000,광주,광주중앙청과,오이,가시오이,전남,함평군,4등
2022-01,10kg상자,14000,30.0,42000,광주,광주중앙청과,오이,가시오이,전남,장흥군,상
2022-01,10kg상자,7500,20.0,15000,광주,광주중앙청과,오이,가시오이,광주,광산구,보통
2021-12,10kg상자,27701.92307692308,1040.0,2881000,광주,광주중앙청과,오이,가시오이,전남,함평군,특
2021-12,10kg상자,22190.21739130435,920.0,2041500,광주,광주중앙청과,오이,가시오이,전북,정읍시,특
2021-12,10kg상자,21071.23287671233,730.0,1538200,광주,광주중앙청과,오이,가시오이,전남,구례군,특
2021-12,10kg상자,13834.28571428571,350.0,484200,광주,광주중앙청과,오이,가시오이,전북,정읍시,상
2021-12,10kg상자,9271.42857142857,350.0,324500,광주,광주중앙청과,오이,가시오이,전북,정읍시,보통
2021-12,10kg상자,14207.69230769231,130.0,184700,광주,광주중앙청과,오이,가시오이,전남,함평군,보통
2021-12,10kg상자,20380,100.0,203800,광주,광주중앙청과,오이,가시오이,전남,함평군,상
